Source,Target,OSM ID,Highway,Oneway,Reversed,Length
10089969965,3391132744,"[332009850, 1102640471]",footway,False,True,159.273
10089969972,3391132744,332009850,footway,False,False,81.965
10089969972,3391106832,332009850,footway,False,True,140.616
10089969972,9910411637,"[1102640478, 1081259855]","['corridor', 'footway']",False,True,40.602000000000004
10099144246,2000648571,189448475,steps,False,True,56.918
10099144246,10971777758,1178369660,footway,False,True,19.796
10099144246,10099144250,1103642699,footway,False,False,67.953
10099144247,9910411647,1081259858,service,True,False,9.311
10099144247,10099144248,1103642700,footway,False,False,13.76
10099144247,9039280744,1103642700,footway,False,True,79.678
10099144248,9910411648,1081259859,service,True,False,9.024
10099144248,10099144249,1103642700,footway,False,False,11.396
10099144248,10099144247,1103642700,footway,False,True,13.76
10099144249,9910411655,1081259857,service,True,False,7.578
10099144249,10099144256,1103642700,footway,False,False,78.667
10099144249,10099144248,1103642700,footway,False,True,11.396
10099144250,3398341074,1103642699,footway,False,False,7.234
10099144250,10099144246,1103642699,footway,False,True,67.953
10099144250,10099144253,1103642701,footway,False,False,112.07499999999999
10099144251,7181863872,769399860,footway,False,False,7.211
10099144251,10099144254,1103642701,footway,False,True,38.507
10099144251,10099144289,1103642716,footway,False,False,6.61
10099144251,10971777775,769399860,footway,False,True,160.005
10099144253,3391106831,332009848,footway,False,False,7.507
10099144253,1315075321,332009848,footway,False,True,7.027
10099144253,10099144255,1103642701,footway,False,False,30.896
10099144253,10099144250,1103642701,footway,False,True,112.07499999999999
10099144254,3391106830,332009845,footway,False,False,8.508
10099144254,10099144251,1103642701,footway,False,False,38.507
10099144254,10099144255,1103642701,footway,False,True,2.777
10099144254,1315075296,332009845,footway,False,True,43.001000000000005
10099144255,3391106830,332009849,footway,False,False,8.932
10099144255,1315075308,332009849,footway,False,True,23.633
10099144255,10099144254,1103642701,footway,False,False,2.777
10099144255,10099144253,1103642701,footway,False,True,30.896
10099144256,3398341074,1103642700,footway,False,False,8.427
10099144256,10099144249,1103642700,footway,False,True,78.667
10099144256,10099144259,1103642702,footway,False,False,190.28
10099144256,3398341090,1103642705,footway,False,False,8.641
10099144258,11060288740,1103642703,footway,False,False,3.314
10099144258,10099144262,1103642703,footway,False,True,90.09
10099144258,11060288748,1191288478,footway,False,False,5.791
10099144259,10099144256,1103642702,footway,False,True,190.28
10099144259,10971809444,1103642703,footway,False,True,1.413
10099144259,10099144265,1103642703,footway,False,False,6.199999999999999
10099144260,7181863870,688902505,footway,False,False,3.541
10099144260,6461852663,688902505,footway,False,True,6.735
10099144260,10099144289,1103642703,footway,False,True,186.355
10099144261,3391132741,332014235,footway,False,True,8.433
10099144261,10099144262,1103642703,footway,False,False,8.583
10099144261,9039280758,1103642703,footway,False,True,90.207
10099144261,9910411637,"[1081259856, 332014235, 1081259855]","['steps', 'footway']",False,False,11.576
10099144262,9910411635,1081259854,footway,False,False,8.101
10099144262,10099144258,1103642703,footway,False,False,90.09
10099144262,10099144261,1103642703,footway,False,True,8.583
10099144262,9910411637,1081259854,footway,False,True,16.787
10099144263,9910411658,1081259853,service,True,False,10.467
10099144263,10099144264,1103642703,footway,False,False,14.739
10099144263,11060288740,1103642703,footway,False,True,115.463
10099144264,9910419827,1081259852,service,True,False,10.368
10099144264,10971809444,1103642703,footway,False,False,49.603
10099144264,10099144263,1103642703,footway,False,True,14.739
10099144265,10099144289,1103642703,footway,False,False,7.267
10099144265,7181863872,4320454,pedestrian,True,False,6.644
10099144265,10099144259,1103642703,footway,False,True,6.199999999999999
10099144267,29793357,332695584,secondary,True,False,3.849
10099144267,10099144268,1103642709,footway,False,True,7.603
10099144268,6916840878,738660328,footway,False,False,3.93
10099144268,10099144267,1103642709,footway,False,False,7.603
10099144268,10099144281,1103642709,footway,False,True,43.215
10099144268,10099144287,"[738660328, 1123340789]",footway,False,True,6.766
10099144269,10099144281,1103642710,footway,False,False,3.905
10099144269,10099144280,1103642710,footway,False,True,3.399
10099144269,9038430156,199560670,residential,True,False,184.149
10099144275,10099144278,1103642708,footway,False,False,3.467
10099144275,10099144283,1103642712,footway,False,True,4.697
10099144275,10099144285,"[1103649088, 1103642706]","['path', 'footway']",False,True,163.113
10099144276,10099144277,1103642707,footway,False,False,42.115
10099144276,10099144278,1103642708,footway,False,True,4.339
10099144276,10099144282,1103642711,footway,False,True,4.213
10099144277,6916840875,738660328,footway,False,False,4.206
10099144277,6916840878,738660328,footway,False,True,4.38
10099144277,10099144276,1103642707,footway,False,True,42.115
10099144278,10099144276,1103642708,footway,False,False,4.339
10099144278,10099144275,1103642708,footway,False,True,3.467
10099144280,3479927905,1103642704,path,False,True,38.556
10099144280,10099144269,1103642710,footway,False,False,3.399
10099144280,10099144283,1103642712,footway,False,False,7.811
10099144280,10099168768,1103649087,footway,False,True,184.411
10099144281,10099144268,1103642709,footway,False,False,43.215
10099144281,10099144269,1103642710,footway,False,True,3.905
10099144281,10099144282,1103642711,footway,False,False,7.93
10099144281,10099168767,1103649086,footway,False,True,183.776
10099144282,10099144276,1103642711,footway,False,False,4.213
10099144282,10099144281,1103642711,footway,False,True,7.93
10099144282,6916840878,453989324,tertiary,True,False,42.629999999999995
10099144283,31701346,453989325,tertiary,True,False,3.509
10099144283,10099144275,1103642712,footway,False,False,4.697
10099144283,10099144280,1103642712,footway,False,True,7.811
10099144285,10099144286,1103642714,footway,False,False,1.716
10099144285,10099144275,"[1103649088, 1103642706]","['path', 'footway']",False,False,163.113
10099144285,6558128309,1103642706,footway,False,True,47.251
10099144286,10099144285,1103642714,footway,False,True,1.716
10099144287,10099144288,1103642715,footway,False,False,183.21
10099144287,6916840876,1123340789,footway,False,True,4.558
10099144287,10099144268,"[738660328, 1123340789]",footway,False,False,6.766
10099144288,9038482911,976731326,footway,False,True,3.303
10099144288,10099144287,1103642715,footway,False,True,183.21
10099144288,9038482908,976731326,footway,False,False,4.462
10099144289,10099144265,1103642703,footway,False,True,7.267
10099144289,10099144251,1103642716,footway,False,True,6.61
10099144289,10099144260,1103642703,footway,False,False,186.355
10099168767,9038430156,976724293,footway,False,True,4.124
10099168767,10099144281,1103649086,footway,False,False,183.776
10099168767,9038482908,"[976724293, 977059406]",footway,False,False,39.023
10099168768,9038430156,976724293,footway,False,False,2.564
10099168768,10099144280,1103649087,footway,False,False,184.411
10099168768,11060288178,"[977059405, 976724293]",footway,False,True,81.928
10099499158,11060288191,45560666,residential,True,False,49.531
10099499158,10273320543,1103683250,footway,False,True,31.153
10099499158,10099499161,"[1103683250, 1103683252]",footway,False,"[False, True]",48.074000000000005
10099499161,580993295,45560662,residential,True,False,7.42
10099499161,10099499158,"[1103683250, 1103683252]",footway,False,"[False, True]",48.074000000000005
10099499161,6916840873,"[1103683251, 1103683252]",footway,False,"[False, True]",101.482
10099507038,208756336,356391516,residential,False,False,5.934
10099507038,10942547240,356391516,residential,False,True,52.036
10099507038,10942547221,"[1103689929, 1103689931]",footway,False,"[False, True]",6.275
10099507038,10942517102,"[1103689930, 1103689931]",footway,False,"[False, True]",6.136
10099507039,208756298,861088574,residential,True,False,110.759
10099507039,10942547250,1177936010,footway,False,False,5.521
10099507039,9738612356,"[1177936010, 1103689932]",footway,False,"[False, True]",104.013
10126168934,6864077024,1106595050,footway,False,False,44.586
10126168934,9041797133,1106595050,footway,False,True,47.736
10126168934,1556607818,"[38911497, 1184528255]",footway,False,False,19.802
10209964801,467692757,39115451,service,False,False,33.527
10209964801,467692773,39115451,service,False,True,6.553
10209964801,6461852644,1116311207,footway,False,False,44.095
10273320543,9038482907,977059409,footway,False,False,1.337
10273320543,10099499158,1103683250,footway,False,False,31.153
10273320543,11060288188,"[976818464, 977059409]",footway,False,True,48.916000000000004
10278683462,6864077025,1123959313,footway,False,True,1.828
10278683462,10278683464,1123959312,footway,False,False,7.501
10278683464,10278683462,1123959312,footway,False,True,7.501
10278683465,7188303493,"[194850426, 1123959314, 733017775]","['steps', 'footway']",False,False,12.322
10864172220,2889868394,1042770937,residential,True,False,9.44
10864172220,10864172222,1168189994,footway,False,False,6.5
10864172220,10864172223,"[1168189994, 1168189995]",footway,False,"[False, True]",22.676000000000002
10864172222,10864172220,1168189994,footway,False,True,6.5
10864172223,10864172229,1168189995,footway,False,False,23.836
10864172223,10864172220,"[1168189994, 1168189995]",footway,False,"[False, True]",22.676000000000002
10864172223,1245595909,"[108599845, 1168189997]","['steps', 'footway']",False,"[False, True]",14.602
10864172229,10864172233,"[1168189995, 1168189996]",footway,False,False,58.912
10864172229,10864172223,1168189995,footway,False,True,23.836
10864172229,1245595899,"[108599849, 1188080414]","['steps', 'footway']",False,False,5.139
10864172232,10864172233,1168189996,footway,False,True,4.221
10864172233,2889868393,329384214,residential,True,False,68.217
10864172233,10864172232,1168189996,footway,False,False,4.221
10864172233,10864172229,"[1168189995, 1168189996]",footway,False,True,58.912
10937270390,10937270391,1177290304,service,False,False,1.243
10937270391,988792376,1177290304,service,False,False,9.887
10937270391,10937270390,1177290304,service,False,True,1.243
10937270391,9041797133,977073805,footway,False,False,55.485
10937270391,9041753234,"[977073787, 977073804, 977073805]",footway,False,True,120.003
10942517085,10942517088,1177935995,footway,False,False,27.224
10942517085,6461852657,1177935994,footway,False,False,2.8689999999999998
10942517085,6461852662,"[1177935993, 1177935994]",footway,False,True,9.321
10942517088,9627374326,861088575,footway,False,False,20.595
10942517088,10942517085,1177935995,footway,False,True,27.224
10942517088,10942547213,1177935996,footway,False,False,7.857
10942517094,425442757,36519031,residential,False,False,74.412
10942517094,1245728002,36519031,residential,False,True,10.536
10942517094,10942517096,"[1177935997, 1177935999]",footway,False,"[False, True]",7.15
10942517094,10942547213,"[1177935996, 1177935997]",footway,False,True,5.02
10942517096,10942517099,1177935998,footway,False,False,65.914
10942517096,7181949567,1177935998,footway,False,True,51.056
10942517096,10942517094,"[1177935997, 1177935999]",footway,False,"[False, True]",7.15
10942517099,10942547240,"[1177935998, 1177936007]",footway,False,False,7.136
10942517099,10942517096,1177935998,footway,False,True,65.91400000000002
10942517099,10942517102,1177936000,footway,False,True,50.263000000000005
10942517102,7181949567,1103689930,footway,False,False,55.879
10942517102,10099507038,"[1103689930, 1103689931]",footway,False,"[False, True]",6.136
10942517102,10942517099,1177936000,footway,False,False,50.263000000000005
10942547208,425442757,1177936001,footway,False,True,5.493
10942547208,10942547241,1177936004,footway,False,False,6.797
10942547208,8025526257,"[861088576, 1177936002]","['steps', 'footway']",False,False,16.18
10942547208,10942547213,1177936004,footway,False,True,75.511
10942547210,8025526256,861088575,footway,False,False,7.293
10942547210,10942547211,861088575,footway,False,True,15.575
10942547210,10942547219,1177936004,footway,False,False,9.462
10942547210,10942547220,1177936004,footway,False,True,34.576
10942547211,10942547210,861088575,footway,False,False,15.575
10942547211,9627374328,861088575,footway,False,True,11.228
10942547211,10942547220,"[1177936003, 1177936005]","['steps', 'footway']",False,False,26.04
10942547213,10942517088,1177935996,footway,False,True,7.857
10942547213,10942517094,"[1177935996, 1177935997]",footway,False,False,5.02
10942547213,10942547208,1177936004,footway,False,False,75.511
10942547219,9627374327,1046942862,footway,False,True,26.869
10942547219,10942547210,1177936004,footway,False,True,9.462
10942547219,9627374323,1181451342,footway,False,False,7.715
10942547220,10942547241,1177936004,footway,False,True,84.68
10942547220,10942547210,1177936004,footway,False,False,34.576
10942547220,10942547211,"[1177936003, 1177936005]","['steps', 'footway']",False,True,26.04
10942547221,10099507038,"[1103689929, 1103689931]",footway,False,"[False, True]",6.275
10942547221,10942547238,"[1103689929, 1177936009]",footway,False,True,238.03000000000003
10942547221,10942547238,1177936006,footway,False,False,50.47
10942547238,10942547239,1177936006,footway,False,False,1.495
10942547238,10942547221,1177936006,footway,False,True,50.47
10942547238,10942547221,"[1177936009, 1103689929]",footway,False,False,238.03000000000003
10942547239,10942547238,1177936006,footway,False,True,1.495
10942547239,10942547240,1177936007,footway,False,True,6.864
10942547239,10942547242,1177936008,footway,False,False,4.297
10942547240,10099507038,356391516,residential,False,False,52.036
10942547240,425442757,356391516,residential,False,True,4.529
10942547240,10942547239,1177936007,footway,False,False,6.864
10942547240,10942517099,"[1177935998, 1177936007]",footway,False,True,7.136
10942547241,10942547220,1177936004,footway,False,False,84.68
10942547241,10942547208,1177936004,footway,False,True,6.797
10942547241,10942547242,1177936008,footway,False,True,5.389
10942547242,425442757,36519031,residential,False,True,6.792
10942547242,10942547241,1177936008,footway,False,False,5.389
10942547242,10942547239,1177936008,footway,False,True,4.297
10942547242,1245728019,36519031,residential,False,False,100.631
10942547250,10099507039,1177936010,footway,False,True,5.521
10942547282,10942547283,340724312,service,False,False,56.42
10942547282,3479753020,340724312,service,False,True,7.234
10942547282,6461852645,769404752,footway,False,True,46.578
10942547282,7181949561,769404752,footway,False,False,51.974000000000004
10942547283,10942547282,340724312,service,False,True,56.42
10946755289,10946755290,1185545290,cycleway,False,True,10.201
10946755289,424780615,329384205,secondary,True,False,19.3
10946755290,3398341071,688902503,footway,False,True,3.548
10946755290,10946755289,1185545290,cycleway,False,False,10.201
10946755290,3398373700,688902503,footway,False,False,19.11
10946755290,10946755291,1185545290,cycleway,False,True,182.043
10946755291,11012608626,1185545292,cycleway,False,True,8.115
10946755291,6461852653,1185545293,footway,False,False,3.217
10946755291,10946755290,1185545290,cycleway,False,False,182.043
10946755291,6461852652,1185545291,footway,False,True,12.113
10946755292,6461852650,688902504,footway,False,True,4.699
10946755292,6461852646,1185545291,footway,False,False,3.565
10946755292,11012608626,1185545292,cycleway,False,False,6.846
10946755292,10946755294,1178369656,cycleway,False,True,99.217
10946755294,10946755323,769404747,footway,False,False,3.575
10946755294,7181949564,769404747,footway,False,True,6.694
10946755294,10946755295,1178369656,cycleway,False,True,7.493
10946755294,10946755292,1178369656,cycleway,False,False,99.217
10946755295,7181949563,884573683,tertiary,True,False,3.716
10946755295,10946755294,1178369656,cycleway,False,False,7.493
10946755295,10946755296,1178369656,cycleway,False,True,9.321
10946755296,7181949556,769404747,footway,False,False,6.315
10946755296,7181949557,769404747,footway,False,True,4.346
10946755296,10946755295,1178369656,cycleway,False,False,9.321
10946755323,7181949563,769404747,footway,False,False,7.282
10946755323,10946755294,769404747,footway,False,True,3.575
10946755323,7181949562,1178369657,footway,False,True,0.919
10946755324,7181949564,769404747,footway,False,False,6.971
10946755324,7181949565,769404747,footway,False,True,7.347
10946755324,7181949561,1178369658,footway,False,True,1.913
10946755325,7181949565,769404747,footway,False,False,7.258
10946755325,7181949556,769404747,footway,False,True,6.228
10946755325,7181949560,1178369659,footway,False,True,1.505
10971777751,10971777757,453989323,secondary,True,False,7.397
10971777751,10971777753,1181447293,service,True,False,8.006
10971777753,10971777758,1178369660,footway,False,False,7.392
10971777753,10971777758,"[1181447293, 1181447294, 1181447295]",service,True,False,49.971
10971777753,6558128308,1178369660,footway,False,True,48.05
10971777757,26233200,"[453989322, 453989323]",secondary,True,False,93.586
10971777758,10099144246,1178369660,footway,False,False,19.796
10971777758,10971777753,1178369660,footway,False,True,7.392
10971777758,10971777757,1181447295,service,True,False,7.929
10971777765,6461852658,688903273,footway,False,False,11.847
10971777765,6461856962,688903273,footway,False,True,29.247
10971777765,10971777780,1181447296,footway,False,False,3.189
10971777768,10971777769,1181447296,footway,False,False,5.438
10971777768,10971777780,1181447296,footway,False,True,34.806000000000004
10971777768,10971777778,1181447300,footway,False,True,23.378
10971777769,10971777768,1181447296,footway,False,True,5.438
10971777769,7181922222,"[688903272, 769400973]",footway,False,False,111.27699999999999
10971777769,6461856962,688903272,footway,False,True,37.556999999999995
10971777769,10971777770,"[1181447297, 1181447298, 1181447299]","['steps', 'footway']",False,True,46.974
10971777770,6461856962,688903274,footway,False,False,14.268
10971777770,6461856961,688903274,footway,False,True,86.526
10971777770,10971777769,"[1181447297, 1181447298, 1181447299]","['steps', 'footway']",False,False,46.974
10971777775,10099144251,769399860,footway,False,False,160.005
10971777775,7181863870,769399860,footway,False,True,26.469
10971777775,10971777778,1181447300,footway,False,False,14.244
10971777778,10971777768,1181447300,footway,False,False,23.378
10971777778,10971777775,1181447300,footway,False,True,14.244
10971777778,10971777780,1181447301,footway,False,False,26.754
10971777780,10971777765,1181447296,footway,False,True,3.189
10971777780,10971777768,1181447296,footway,False,False,34.806
10971777780,10971777778,1181447301,footway,False,True,26.754
10971777813,1315075499,"[116711268, 332009838]","['steps', 'footway']",False,"[False, True]",32.154
10971809444,10099144259,1103642703,footway,False,False,1.413
10971809444,10099144264,1103642703,footway,False,True,49.603
10971809444,10971809448,1181451341,footway,False,False,7.1770000000000005
10971809447,10971809448,1181451341,footway,False,True,5.35
10971809448,10971809447,1181451341,footway,False,False,5.35
10971809448,1245728010,415626772,tertiary,True,False,7.74
10971809448,10971809444,1181451341,footway,False,True,7.1770000000000005
11002193975,9041797152,977073788,footway,False,True,8.576
11002193975,6863786890,977073789,footway,False,False,7.771
11002193975,6863786888,1184528251,footway,False,False,1.067
11002193975,32124695,1184528252,footway,False,False,11.56
11002193976,6863786889,977073790,footway,False,True,8.428
11002193976,9041797154,977073791,footway,False,False,7.808
11002193976,5279998450,1184528250,footway,False,False,0.522
11002193976,32124695,1184528252,footway,False,True,10.544
11002193980,208756342,977073803,secondary,True,False,5.336
11002193980,11007829427,977073819,footway,False,False,5.157
11002193980,9041797211,977073819,footway,False,True,9.178
11002193981,11007829430,435429811,residential,False,False,6.487
11002193981,11002193980,977073803,secondary,True,False,41.355
11002193982,11002193987,977073800,footway,False,True,71.429
11002193987,9041797180,1184528254,footway,False,False,3.451
11002193987,11002193982,977073800,footway,False,False,71.429
11002193987,9039383466,977073800,footway,False,True,69.52799999999999
11002193988,9041797180,1184528254,footway,False,True,4.67
11002193988,11007829435,1185049261,footway,False,False,36.434
11002193988,11007829435,"[1185049264, 1185049261, 1185049262, 1185049263]",footway,False,True,185.864
11005799353,7034485595,1184833351,footway,False,True,10.113
11005799365,29794282,977073826,residential,True,False,8.419
11005799365,11005799366,1184833352,footway,False,False,14.010000000000002
11005799365,11005799367,1184833352,footway,False,True,13.844000000000001
11005799366,11005799368,1184833352,footway,False,False,18.323
11005799366,29793425,455083977,secondary,True,False,117.613
11005799366,11005799365,1184833352,footway,False,True,14.010000000000002
11005799367,29794282,453959371,secondary,True,False,5.593
11005799367,11005799369,1184833352,footway,False,True,18.681
11005799367,11005799365,1184833352,footway,False,False,13.844000000000001
11005799368,29796360,455083974,secondary,True,False,5.624
11005799368,11005799366,1184833352,footway,False,True,18.323
11005799368,11005799370,1184833352,footway,False,False,13.423
11005799369,11005799367,1184833352,footway,False,False,18.681
11005799369,10054383453,"[455083978, 546096658]",secondary,True,False,137.73600000000002
11005799369,11005799370,1184833352,footway,False,True,13.282
11005799370,29796360,19896824,residential,True,False,7.532
11005799370,11005799369,1184833352,footway,False,False,13.282
11005799370,11005799368,1184833352,footway,False,True,13.423
11005799389,9039383464,977067287,footway,False,False,30.177
11005799389,2729206964,"[312955859, 267471413]","['corridor', 'footway']",False,True,173.845
11005799389,9041753236,977067287,footway,False,True,81.44000000000001
11007815545,9039383466,976830720,footway,False,False,3.035
11007815545,9039383506,976830720,footway,False,True,6.057
11007815545,11007829430,"[1185049258, 1185049227]",cycleway,True,False,72.038
11007815546,9039383504,976830718,footway,False,False,5.906
11007815546,9039383468,976830718,footway,False,True,2.858
11007815546,11007815547,1185049228,cycleway,True,False,8.901
11007815547,9018859744,41258633,tertiary,True,False,5.949
11007815547,11007815545,1185049228,cycleway,True,False,7.342
11007815548,9039383533,976830731,footway,False,False,5.695
11007815548,9039383469,976830731,footway,False,True,2.846
11007815548,11007815546,1185049229,cycleway,True,False,50.386
11007815549,9039383451,976830730,footway,False,False,5.731
11007815549,9039383472,976830730,footway,False,True,3.134
11007815549,11007815550,1185049230,cycleway,True,False,4.375
11007815550,209353777,165325223,residential,True,False,5.651
11007815550,11007815548,1185049230,cycleway,True,False,4.258
11007815553,9039383463,976830715,footway,False,False,5.314
11007815553,9039383456,976830715,footway,False,True,2.824
11007815553,11007815549,1185049231,cycleway,True,False,49.982000000000006
11007815554,9039383452,976830716,footway,False,False,4.737
11007815554,11007815555,1185049232,cycleway,True,False,7.198
11007815554,9039383455,976830716,footway,False,True,3.5949999999999998
11007815555,9039383479,165325226,tertiary,True,False,3.392
11007815555,11007815553,1185049232,cycleway,True,False,6.462
11007815557,9039383442,976830728,footway,False,False,5.254
11007815557,9039378577,976830728,footway,False,True,3.101
11007815557,11007815554,1185049233,cycleway,True,False,26.834
11007815558,9039383502,976830727,footway,False,False,5.916
11007815558,9039383417,976830727,footway,False,True,2.844
11007815558,11007815559,1185049234,cycleway,True,False,5.441
11007815559,9039383428,923946942,residential,True,False,2.824
11007815559,11007815557,1185049234,cycleway,True,False,5.906
11007815561,9039383426,976830710,footway,False,False,6.104
11007815561,9039383418,976830710,footway,False,True,4.793
11007815561,11007815558,"[1185049235, 1185049236, 1185049237]",cycleway,True,False,70.263
11007815562,9039383427,976830709,footway,False,False,5.837
11007815562,9039378547,976830709,footway,False,True,4.421
11007815562,11007815564,1185049238,cycleway,True,False,5.528
11007815564,209350764,860194727,residential,True,False,5.982
11007815564,11007815561,1185049238,cycleway,True,False,4.134
11007829425,3391106843,"[1102640470, 1102640475, 332009854]","['steps', 'footway']",False,False,34.813
11007829425,3391106841,"[1102640473, 1102640474, 332009854]","['steps', 'footway']",False,True,10.922
11007829425,9039383418,"[1185049220, 1185049221, 1185049222, 1185049256, 1185049257]","['steps', 'footway']",False,True,56.333999999999996
11007829427,9041797208,977073819,footway,False,False,3.293
11007829427,11002193980,977073819,footway,False,True,5.157
11007829427,11007829429,1185049260,cycleway,True,False,5.098
11007829428,9041797214,977073817,footway,False,False,5.071
11007829428,9041797209,977073817,footway,False,True,3.545
11007829429,9041797212,977073826,residential,True,False,3.359
11007829429,11007829428,1185049260,cycleway,True,False,5.169
11007829430,9041797180,435429811,residential,False,False,3.939
11007829430,11002193981,435429811,residential,False,True,6.487
11007829430,11007829427,"[1185049258, 1185049259]",cycleway,True,False,41.419
11007829435,9041797208,1185049261,footway,False,False,0.976
11007829435,11002193988,1185049261,footway,False,True,36.434
11007829435,11002193988,"[1185049264, 1185049261, 1185049262, 1185049263]",footway,False,False,185.86399999999998
11012608626,1315075432,415626770,tertiary,True,False,4.167
11012608626,10946755291,1185545292,cycleway,False,False,8.115
11012608626,10946755292,1185545292,cycleway,False,True,6.846
11014316821,467692795,19897490,service,False,False,6.855
11014316821,467692641,19897490,service,False,True,7.447
11060288175,3398341090,1103642705,footway,False,True,6.218
11060288175,3479927905,"[1103642704, 1103642705]","['path', 'footway']",False,False,46.895
11060288175,11060288178,1191288441,footway,False,False,185.006
11060288178,9039280745,977059405,footway,False,True,1.633
11060288178,10099168768,"[976724293, 977059405]",footway,False,False,81.928
11060288178,11060288175,1191288441,footway,False,True,185.006
11060288188,3398341081,976818464,footway,False,True,2.97
11060288188,11060288191,1191288451,footway,False,False,31.98
11060288188,10273320543,"[976818464, 977059409]",footway,False,False,48.916000000000004
11060288191,580993304,45560666,residential,True,False,2.921
11060288191,11060288192,1191288451,footway,False,False,48.884
11060288191,11060288188,1191288451,footway,False,True,31.98
11060288192,10099499161,45560662,residential,True,False,49.517
11060288192,11060288191,1191288451,footway,False,True,48.884
11060288199,11060288201,1191288453,footway,False,False,5.632
11060288199,9039280179,1191288453,footway,False,True,66.232
11060288201,11060288762,1191288453,footway,False,False,5.298
11060288201,11060288199,1191288453,footway,False,True,5.632
11060288739,11060288741,1191288474,footway,False,False,8.893
11060288739,11060288785,1191288495,footway,False,True,51.443
11060288739,11060288786,1191288496,footway,False,False,94.978
11060288739,11060288787,1191288498,footway,False,False,8.621
11060288740,10099144263,1103642703,footway,False,False,115.463
11060288740,10099144258,1103642703,footway,False,True,3.314
11060288740,11060288741,1191288474,footway,False,True,8.062
11060288741,9910411631,41258626,tertiary,True,False,116.171
11060288741,11060288740,1191288474,footway,False,False,8.062
11060288741,11060288739,1191288474,footway,False,True,8.893
11060288742,11060288749,1191288477,footway,False,False,4.268
11060288742,9039383556,1191288476,footway,False,False,206.517
11060288742,11060288787,"[1191288497, 1191288498, 1191288475]",footway,False,True,23.738000000000003
11060288746,11060288749,1191288477,footway,False,True,5.517
11060288746,11060288747,1191288478,footway,False,True,9.406
11060288746,9039280742,1191288479,footway,False,True,188.622
11060288747,3391132743,41258628,secondary,True,False,92.516
11060288747,11060288746,1191288478,footway,False,False,9.406
11060288747,11060288748,1191288478,footway,False,True,15.005
11060288748,11060288747,1191288478,footway,False,False,15.005
11060288748,10099144258,1191288478,footway,False,True,5.791
11060288748,29796359,4687530,secondary,True,False,8.088000000000001
11060288749,11060288746,1191288477,footway,False,False,5.517
11060288749,11060288742,1191288477,footway,False,True,4.268
11060288749,29794283,165325225,tertiary,True,False,9.098
11060288762,11060288201,1191288453,footway,False,True,5.298
11060288785,11060288739,1191288495,footway,False,False,51.443
11060288786,11060288739,1191288496,footway,False,True,94.978
11060288787,11060288739,1191288498,footway,False,True,8.621
11060288787,29796355,"[456314146, 456314147]",secondary,True,False,107.898
11060288787,11060288742,"[1191288497, 1191288498, 1191288475]",footway,False,False,23.738
11065337842,6864096014,1191876023,footway,False,False,3.867
11065337842,11065337846,1191876024,footway,False,False,5.807
11065337846,1281824286,112862481,service,True,False,40.379
11065337846,11065337842,1191876024,footway,False,True,5.807
11065337846,11065337849,"[1191876024, 1191876025, 1191876026]",footway,False,False,69.36899999999999
11065337849,4065593739,404285180,service,True,False,5.253
11065337849,11065337850,"[1191876026, 1191876027]",footway,False,False,5.473
11065337849,11065337846,"[1191876024, 1191876025, 1191876026]",footway,False,True,69.369
11065337850,11065337853,"[1191876027, 1191876028]",footway,False,False,5.572
11065337850,11065337849,"[1191876026, 1191876027]",footway,False,True,5.473
11065337853,4065593739,38911500,service,True,False,5.85
11065337853,6863721183,"[733018108, 1191876028]",footway,False,"[False, True]",15.976
11065337853,11065337850,"[1191876027, 1191876028]",footway,False,True,5.572
11065676325,6863786894,732988744,footway,False,False,1.609
11065676325,6863786901,732988744,footway,False,True,32.371
11065676325,11065676358,1191912206,footway,False,False,9.651
11065676329,11065676331,60116378,secondary,True,False,4.69
11065676329,6863786900,1191912203,service,True,False,7.774
11065676330,11065676332,1191912204,service,True,False,11.955
11065676331,6863786896,60116378,secondary,True,False,107.04299999999999
11065676332,6863786900,732988744,footway,False,True,4.471
11065676332,11065676331,1191912204,service,True,False,7.731
11065676332,6863786901,732988744,footway,False,False,71.27799999999999
11065676334,11065676335,1191912205,footway,False,False,6.663
11065676335,11065676334,1191912205,footway,False,True,6.663
11065676335,6863786900,732988744,footway,False,False,22.873
11065676335,6863721177,732988744,footway,False,True,47.224000000000004
11065676339,11065676344,1191912207,footway,False,False,9.282
11065676339,11065676343,1191912207,footway,False,True,9.599
11065676339,11065676349,1191912206,footway,False,True,25.341
11065676340,11065676346,1191912207,footway,False,False,12.2
11065676340,11065676344,1191912207,footway,False,True,10.132
11065676340,11065676377,1191912225,footway,False,False,63.013999999999996
11065676341,11065676347,1191912207,footway,False,False,9.893
11065676341,11065676348,1191912207,footway,False,True,8.29
11065676341,11065676375,1191912216,footway,False,False,70.201
11065676342,11065676345,1191912207,footway,False,False,8.98
11065676342,11065676347,1191912207,footway,False,True,10.237
11065676342,6863786895,1191912214,footway,False,True,56.371
11065676343,32125170,456316923,secondary,True,False,9.775
11065676343,11065676339,1191912207,footway,False,False,9.599
11065676343,11065676345,1191912207,footway,False,True,21.07
11065676344,32125170,361607071,residential,True,False,10.73
11065676344,11065676340,1191912207,footway,False,False,10.132
11065676344,11065676339,1191912207,footway,False,True,9.282
11065676345,11065676343,1191912207,footway,False,False,21.07
11065676345,11065676342,1191912207,footway,False,True,8.98
11065676345,6863786897,456318008,secondary,True,False,58.717
